ID,Region,Market,Sorghum_Yellow,Sorghum_White,Sorghum_Red,Sorghum,Rice_Imported,Month,Year,Longitude,Latitude
7641,ADDIS   ABABA ,Zenebe work,15.49,-,13,-,26,July,2018,38.7078,8.98711
7642,ADDIS   ABABA ,Gergi,16,18,15,-,26,July,2018,38.80949,8.99538
7643,ADDIS   ABABA ,Saris,16.49,16.49,12,-,25.5,July,2018,38.76341,8.95198
7644,ADDIS   ABABA ,Kotebe,20,20,20,-,24,July,2018,38.83985,9.03713
7645,ADDIS   ABABA ,Ferensay Legasion,15.49,-,12.49,-,25,July,2018,38.77373,9.05919
7646,ADDIS   ABABA ,Shola (yeka),15.49,16,12.49,-,20.49,July,2018,38.79539,9.02504
7647,ADDIS   ABABA ,Asko,15.49,16,11.49,-,26.98,July,2018,38.692267,9.065301
7648,ADDIS   ABABA ,Addisu-Gebeya,15,15,-,-,20,July,2018,38.73727,9.05959
7649,ADDIS   ABABA ,Efoyita Gebeya,15.49,16,11,-,24.98,July,2018,NA,NA
7650,ADDIS   ABABA ,Akaki,16,17,12.49,-,22,July,2018,38.789162,8.895831
7651,ADDIS   ABABA ,Addis Ababa Average,15.81,16.27,13,-,24.06,July,2018,NA,NA
7652,TIGRAY,"Enda Silase	",7.51,8.63,6.02,-,28,August ,2018,38.27211005,14.08944251
7653,TIGRAY,Endabaguna,-,-,9.59,-,30,August ,2018,38.19317204,13.97860867
7654,TIGRAY,"	Adwa",8,8.15,8.45,-,28,August ,2018,38.88818805,14.14845458
7655,TIGRAY,"	Axum",9,13.33,-,-,25.5,August,2018,38.71879888,14.11130791
7656,TIGRAY,"	Adigrat",-,-,-,-,28,August,2018,39.46033457,14.26667752
7657,TIGRAY,"	Wukiro",13.24,-,-,-,30,August,2018,39.599747,13.796083
7658,TIGRAY, Maichew,11.89,13.95,-,-,27,August,2018,39.541533,12.78792086
7659,TIGRAY,"	Mekelle",12,15,-,-,28,August,2018,39.47221911,13.48719005
7660,TIGRAY,"	Tigray Average	",10.04,11.44,7.87,-,28.03,August,2018,NA,NA
7661,AFAR,Ayisaeta,15,20,18.97,-,24.49,August,2018,41.43333,11.56667
7662,AFAR, Dubti ,15,15,15,-,25,August,2018,41.082,11.73292
7663,AFAR, Melka Werers,-,11.49,9.49,-,24.49,August,2018,40.18154914,9.340880502
7664,AFAR, AwashSabat Killo ,12.49,14.49,10,-,24.49,August,2018,8.983333333,40.16666667
7665,AFAR,Afar Average,14.11,14.95,12.82,-,24.62,August,2018,NA,NA
7666,AMHARA,Chuahit ,11.5,9,11.5,-,28,August,2018,39.311961,10.643157
7667,AMHARA,Gondar ,12,11,8.5,-,30,August,2018,37.46149667,12.59878688
7668,AMHARA,Esete,-,-,-,-,28,August,2018,37.88657423,10.92298692
7669,AMHARA,Debre-Tabor    ,-,-,8.35,-,28.98,August,2018,38.00833967,11.84769551
7670,AMHARA,Kobo,9.92,11.32,9.21,-,28.98,August,2018,39.63127424,12.16406542
7671,AMHARA,Weldiya     ,10.62,12.94,-,-,26.5,August,2018,39.6014117,11.82360232
7672,AMHARA,Kombolcha,14.42,-,-,-,27,August,2018,39.73724188,11.07807805
7673,AMHARA,Dessie,12.95,11.81,8.68,-,23.49,August,2018,39.63548793,11.11703902
7674,AMHARA,Shewa- Robit  ,10.15,9.94,10.2,-,25,August,2018,39.90269733,10.00580856
7675,AMHARA,Debre-Birhan,15.25,-,8,-,26,August,2018,39.52890047,9.67650294
7676,AMHARA,Mota ,14.29,7.27,9.53,-,28,August,2018,37.8807432,11.07475582
7677,AMHARA,Debre- markos,-,-,-,-,28,August,2018,37.72636868,10.33641293
7678,AMHARA,Dembecha,-,-,-,-,26.5,August,2018,37.48251554,10.56669266
7679,AMHARA,Bahir-Dar,-,-,-,-,28,August,2018,37.3815488,11.58416449
7680,AMHARA,Sekota,11.95,13.7,10.51,-,28.98,August,2018,39.03355257,12.62479803
7681,AMHARA,Amde work,-,-,11.14,-,30,August,2018,38.85815043,12.45920199
7682,AMHARA,Danigla,-,10.06,-,-,25,August,2018,36.83153176,11.25223153
7683,AMHARA,Chagni ,-,9,-,-,26,August,2018,36.50793596,10.95196565
7684,AMHARA,Kemise ,8.95,7.98,-,-,25.5,August,2018,39.85696873,10.71374234
7685,AMHARA,Bati ,13.24,-,-,-,25,August,2018,40.0181327,11.19153266
7686,AMHARA,Amhara Average,11.95,10.19,9.49,-,27.09,August,2018,NA,NA
7687,OROMIYA,Ghimbi,-,8.8,-,-,26,August,2018,35.83291974,9.163103789
7688,OROMIYA,Dembi-Dolo,-,6.5,6,-,28,August,2018,34.79748694,8.530219501
7689,OROMIYA,Shambu,-,-,-,-,28.98,August,2018,37.09431432,9.569809208
7690,OROMIYA,Nekemte,-,8,8,-,28,August,2018,36.54851971,9.09042469
7691,OROMIYA,Bedele,-,6,6,-,26,August,2018,36.36017384,8.454821965
7692,OROMIYA,Metu,-,10,8,-,28,August,2018,35.58726864,8.300606827
7693,OROMIYA,Jimma,-,15,14,-,24.49,August,2018,36.84385226,7.672338798
7694,OROMIYA,Agaro,-,7.65,7.65,-,25.5,August,2018,36.58627683,7.848002731
7695,OROMIYA,Ambo,-,14.17,10.08,-,26.5,August,2018,37.8446066,8.976806527
7696,OROMIYA,Weliso,-,13.91,11.38,-,25.5,August,2018,37.97073066,8.534178897
7697,OROMIYA,Ejere,12.91,13.73,11.99,-,25.5,August,2018,39.262249,8.78288
7698,OROMIYA,Fiche,15.31,15.31,11.57,15.88,26,August,2018,38.73344116,9.791083661
7699,OROMIYA,Adama ,12.49,13,11.49,-,24.49,August,2018,39.27,8.55
7700,OROMIYA,Shashe-mene ,-,13,10.49,-,25,August,2018,38.6,7.2
7701,OROMIYA,Diksise,-,-,-,-,25,August,2018,39.55824,8.059179
7702,OROMIYA,Asella,-,13,-,-,28,August,2018,39.12972322,7.949589951
7703,OROMIYA,Asebe-Teferi,-,13.49,12,-,23.49,August,2018,40.86708,9.08569
7704,OROMIYA,Bedessa,-,13,11,-,23,August,2018,40.77378712,8.902011546
7705,OROMIYA,Haromaya,14,14,14,-,22,August,2018,NA,NA
7706,OROMIYA,Boreda,13.49,14,13.49,-,21.49,August,2018,41.278686,9.331067
7707,OROMIYA,Adaba,-,-,-,-,28.5,August,2018,39.3890878,7.004454253
7708,OROMIYA,Robe,-,-,-,-,27.5,August,2018,39.631104,7.860619
7709,OROMIYA,Hagere-Mariam,-,-,-,-,23.49,August,2018,38.23603,5.63418
7710,OROMIYA,Negele-Borena,-,8.49,9.49,-,25,August,2018,39.583331,5.333332
7711,OROMIYA,Oromiya Average,13.61,11.18,10.07,15.88,25.56,August,2018,NA,NA
7712,SOMALIE,Shinile,-,16,16,18.97,26.46,August,2018,41.844013,9.686515
7713,SOMALIE,Erere ,-,-,13.74,-,24.49,August,2018,NA,NA
7714,SOMALIE,Jigjiga,-,12.94,9.67,20.49,25,August,2018,42.792342,9.367259
7715,SOMALIE,Kebribeya,-,9.07,-,13,25,August,2018,NA,NA
7716,SOMALIE,Dolo,-,-,13.79,-,27,August,2018,42.059257,4.179211
7717,SOMALIE,Moyale,-,15,10,-,24.49,August,2018,39.056,3.527
7718,SOMALIE,Somali Average,-,12.96,12.4,17.16,25.39,August,2018,NA,NA
7719,BENISHANGUL - GUMUZ              ,Mambook,-,6.9,6.55,-,27.5,August,2018,NA,NA
7720,BENISHANGUL - GUMUZ              ,Mender-Sebat ,-,6.5,6.5,-,26,August,2018,NA,NA
7721,BENISHANGUL - GUMUZ              ,Asossa,-,7.25,7.25,-,26.98,August,2018,34.53730603,10.05784932
7722,BENISHANGUL - GUMUZ              ,Bambasi,-,6.72,6.97,-,28.98,August,2018,34.73046863,9.751504664
7723,BENISHANGUL - GUMUZ              ,Kemashi,-,8.53,7.17,-,28.98,August,2018,35.85916991,9.515450626
7724,BENISHANGUL - GUMUZ              ,Agelo-meti  ,-,9.2,-,-,25,August,2018,35.77048443,9.640776618
7725,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,-,7.45,6.88,-,27.2,August,2018,NA,NA
7726,SNNP,Welikite,-,11.14,8.9,-,26,August,2018,37.77266735,8.27732366
7727,SNNP,Butajira,18.26,-,8.54,-,24.49,August,2018,38.42140499,8.173264069
7728,SNNP,Hosahna,-,-,10,-,24,August,2018,37.84747123,7.538579317
7729,SNNP,Shone,-,-,-,-,24,August,2018,37.94869425,7.134857075
7730,SNNP,Doyugena,-,-,9.65,11.48,25,August,2018,37.78333,7.33333
7731,SNNP,Alaba,-,-,5.24,-,25,August,2018,38.086143,7.311546
7732,SNNP,Awasa,-,14.49,14.49,-,26,August,2018,38.474819,7.058624
7733,SNNP,Hagere-Selam   ,-,-,-,-,26,August,2018,38.51921184,6.513880636
7734,SNNP,Dilla,-,-,-,-,23,August,2018,38.30745962,6.410516676
7735,SNNP,Yirega-chefie ,-,-,-,-,22,August,2018,38.1988827,6.16095383
7736,SNNP,Welayita sodo,-,-,10,-,25.5,August,2018,37.749997,6.8999964
7737,SNNP,Bodite,-,-,-,-,26,August,2018,37.89064905,7.038034865
7738,SNNP,Jinka,10.28,9.84,10.26,-,25.5,August,2018,36.56441614,5.78310286
7739,SNNP,Dimeka,-,6.77,-,-,24,August,2018,36.45041198,4.892522922
7740,SNNP,Masha,12,12,-,-,28,August,2018,35.47956686,7.741652627
7741,SNNP,Tepi,-,9,8,11,28,August,2018,35.36770327,7.320015599
7742,SNNP,Boniga,-,12,10,-,26,August,2018,36.24008346,7.388535704
7743,SNNP,Chana,-,10,10,-,26,August,2018,36.11775846,6.226550231
7744,SNNP,Arbam-minch,-,-,-,-,-,August,2018,37.5527474,6.024547891
7745,SNNP,Sawla,15.5,-,-,-,25,August,2018,36.87437474,6.300226567
7746,SNNP,Shewa-Bench,-,14,12,-,24,August,2018,35.166666,6.916663
7747,SNNP,Mizan-Teferi ,-,10,10,-,30,August,2018,35.41120174,6.883477024
7748,SNNP,Deri,-,-,7.41,-,28,August,2018,36.28577951,7.384839762
7749,SNNP,Amaro-Kele ,-,-,9.82,-,24,August,2018,38.03333333,6.083333333
7750,SNNP,Soyama,8.94,11.23,11.24,-,26.98,August,2018,37.88333333,5.7
7751,SNNP,Karate,-,11.87,7.53,-,28,August,2018,37.48333333,5.25
7752,SNNP,Gidola,-,9.59,7.77,-,22,August,2018,37.34772952,5.647078098
7753,SNNP,Tercha,-,7.81,9.45,-,25,August,2018,37.175334,7.146295
7754,SNNP,Besite-chere,-,-,11.62,-,22,August,2018,NA,NA
7755,SNNP,Lasoka,-,-,9.81,-,24.49,August,2018,36.60777815,6.30774507
7756,SNNP,Amaya,-,9.88,7.86,-,25.5,August,2018,36.68000727,7.105541206
7757,SNNP,SNNPR AVERAGE,12.56,10.45,9.34,11.24,25.25,August,2018,NA,NA
7758,GAMBELLA,Gambella,-,10,-,-,30,August,2018,34.58547076,8.249396585
7759,GAMBELLA,Shebo-Kire,-,8.72,7.37,-,27.5,August,2018,NA,NA
7760,GAMBELLA,Meti,-,15,10,-,27,August,2018,35.31666667,7.233333333
7761,GAMBELLA,GAMBELLA-AVERAGE,-,10.94,8.58,-,28.14,August,2018,NA,NA
7762,GAMBELLA,HARARI TOWN,10,13.69,10.49,12,24.23,August,2018,42.11815,9.31387
7763,DIREDAWA,Dire Dawa Average,-,15.81,12.25,-,24,August,2018,NA,NA
7764,DIREDAWA,Country level Average,13.05,11.63,10.04,14.29,25.9,August,2018,NA,NA
7765,ADDIS   ABABA ,Merkato,15,15,-,-,25,August,2018,38.73666372,9.0249999
7766,ADDIS   ABABA ,Kera,18.49,19.49,14.49,-,25,August,2018,38.75189,8.98395
7767,ADDIS   ABABA ,Zenebe work,18,-,13.49,-,26,August,2018,38.7078,8.98711
7768,ADDIS   ABABA ,Gergi,17.49,18.97,14,-,25,August,2018,38.80949,8.99538
7769,ADDIS   ABABA ,Saris,17.75,17.75,12,-,25,August,2018,38.76341,8.95198
7770,ADDIS   ABABA ,Kotebe,-,20,-,-,24.49,August,2018,38.83985,9.03713
7771,ADDIS   ABABA ,Ferensay Legasion,17.49,-,14.49,-,25,August,2018,38.77373,9.05919
7772,ADDIS   ABABA ,Shola (yeka),-,18.97,12,-,25.5,August,2018,38.79539,9.02504
7773,ADDIS   ABABA ,Asko,16.49,16.49,12.41,-,26,August,2018,38.692267,9.065301
7774,ADDIS   ABABA ,Addisu-Gebeya,15,14.49,12,-,25.5,August,2018,38.73727,9.05959
7775,ADDIS   ABABA ,Efoyita Gebeya,17,16.49,11.49,-,26,August,2018,NA,NA
7776,ADDIS   ABABA ,Akaki,17.49,18,13,-,25,August,2018,38.789162,8.895831
7777,ADDIS   ABABA ,Addis Ababa Average,16.98,17.47,12.89,-,25.29,August,2018,NA,NA
7778,TIGRAY,"Enda Silase	",10.23,11.05,9.07,-,30,September,2018,38.27211005,14.08944251
7779,TIGRAY,Endabaguna,-,6.56,6.09,-,28,September,2018,38.19317204,13.97860867
7780,TIGRAY,"	Adwa",7.75,7.25,7.75,-,28,September,2018,38.88818805,14.14845458
7781,TIGRAY,"	Axum",12.71,13.76,-,-,28,September,2018,38.71879888,14.11130791
7782,TIGRAY,"	Adigrat",-,-,-,-,28,September,2018,39.46033457,14.26667752
7783,TIGRAY,"	Wukiro",-,12.68,-,-,28,September,2018,39.599747,13.796083
7784,TIGRAY, Maichew,11.46,13.92,-,-,27,September,2018,39.541533,12.78792086
7785,TIGRAY,"	Mekelle",12,15,-,-,26.46,September,2018,39.47221911,13.48719005
7786,TIGRAY,"	Tigray Average	",10.67,10.97,7.54,-,27.92,September,2018,NA,NA
7787,AFAR,Ayisaeta,15,20,-,-,24,September,2018,41.43333,11.56667
7788,AFAR, Dubti ,14,15,25,-,25,September,2018,41.082,11.73292
7789,AFAR, Melka Werers,13.49,14.49,11.49,-,24.49,September,2018,40.18154914,9.340880502
7790,AFAR, AwashSabat Killo ,13.25,14.25,9.49,-,24.49,September,2018,8.983333333,40.16666667
7791,AFAR,Afar Average,13.92,15.78,13.97,-,24.49,September,2018,NA,NA
7792,AMHARA,Chuahit ,11.5,10,11.5,-,28,September,2018,39.311961,10.643157
7793,AMHARA,Gondar ,12,11,10,-,27,September,2018,37.46149667,12.59878688
7794,AMHARA,Esete,-,-,-,-,28,September,2018,37.88657423,10.92298692
7795,AMHARA,Debre-Tabor    ,-,-,-,-,23.49,September,2018,38.00833967,11.84769551
7796,AMHARA,Kobo,10.44,12.58,9.88,-,28.98,September,2018,39.63127424,12.16406542
7797,AMHARA,Weldiya     ,10.86,12.98,-,-,28.98,September,2018,39.6014117,11.82360232
7798,AMHARA,Kombolcha,15.58,15.72,-,-,27,September,2018,39.73724188,11.07807805
7799,AMHARA,Dessie,14.03,13,-,-,22.49,September,2018,39.63548793,11.11703902
7800,AMHARA,Shewa- Robit  ,10.18,8.75,9.86,-,26.5,September,2018,39.90269733,10.00580856
7801,AMHARA,Debre-Birhan,15.5,-,8,-,24.98,September,2018,39.52890047,9.67650294
7802,AMHARA,Mota ,17.86,-,9.38,-,28,September,2018,37.8807432,11.07475582
7803,AMHARA,Debre- markos,-,-,-,-,28,September,2018,37.72636868,10.33641293
7804,AMHARA,Dembecha,-,-,-,-,26.5,September,2018,37.48251554,10.56669266
7805,AMHARA,Bahir-Dar,-,13,-,-,26,September,2018,37.3815488,11.58416449
7806,AMHARA,Sekota,13.41,13.18,10.93,-,28.98,September,2018,39.03355257,12.62479803
7807,AMHARA,Amde work,-,15.58,11.18,-,28,September,2018,38.85815043,12.45920199
7808,AMHARA,Danigla,-,10.06,-,-,27.5,September,2018,36.83153176,11.25223153
7809,AMHARA,Chagni ,-,-,-,-,26,September,2018,36.50793596,10.95196565
7810,AMHARA,Kemise ,13.13,11.75,-,-,23.49,September,2018,39.85696873,10.71374234
7811,AMHARA,Bati ,-,10.51,8.51,-,22.49,September,2018,40.0181327,11.19153266
7812,AMHARA,Amhara Average,12.94,12,9.85,-,26.44,September,2018,NA,NA
7813,OROMIYA,Ghimbi,-,8.8,-,-,28,September,2018,35.83291974,9.163103789
7814,OROMIYA,Dembi-Dolo,-,6,6,-,27,September,2018,34.79748694,8.530219501
7815,OROMIYA,Shambu,-,-,-,-,28,September,2018,37.09431432,9.569809208
7816,OROMIYA,Nekemte,-,8,8,-,28,September,2018,36.54851971,9.09042469
7817,OROMIYA,Bedele,-,6,6,-,28,September,2018,36.36017384,8.454821965
7818,OROMIYA,Metu,-,15,12,-,28,September,2018,35.58726864,8.300606827
7819,OROMIYA,Jimma,-,16.49,15,-,28,September,2018,36.84385226,7.672338798
7820,OROMIYA,Agaro,-,7.93,7.93,-,25,September,2018,36.58627683,7.848002731
7821,OROMIYA,Ambo,-,15.1,10.32,-,28,September,2018,37.8446066,8.976806527
7822,OROMIYA,Weliso,-,11.61,13.67,-,25.5,September,2018,37.97073066,8.534178897
7823,OROMIYA,Ejere,13.22,13.73,12.17,-,25.5,September,2018,39.262249,8.78288
7824,OROMIYA,Fiche,15.67,15.6,10.47,15.37,26,September,2018,38.73344116,9.791083661
7825,OROMIYA,Adama ,12.49,13,10.49,-,24.49,September,2018,39.27,8.55
7826,OROMIYA,Shashe-mene ,-,13,10,-,25,September,2018,38.6,7.2
7827,OROMIYA,Diksise,-,-,-,-,25,September,2018,39.55824,8.059179
7828,OROMIYA,Asella,-,13,-,-,25,September,2018,39.12972322,7.949589951
7829,OROMIYA,Asebe-Teferi,-,14,12,-,22.98,September,2018,40.86708,9.08569
7830,OROMIYA,Bedessa,-,13,12,-,24,September,2018,40.77378712,8.902011546
7831,OROMIYA,Haromaya,-,14,11.49,-,22,September,2018,NA,NA
7832,OROMIYA,Boreda,13,13.49,13,-,22,September,2018,41.278686,9.331067
7833,OROMIYA,Adaba,-,-,-,-,28.5,September,2018,39.3890878,7.004454253
7834,OROMIYA,Robe,-,-,-,-,26.5,September,2018,39.631104,7.860619
7835,OROMIYA,Hagere-Mariam,-,-,-,-,24.49,September,2018,38.23603,5.63418
7836,OROMIYA,Negele-Borena,-,7,9,-,25,September,2018,39.583331,5.333332
7837,OROMIYA,Oromiya Average,13.54,11.28,10.24,15.37,25.76,September,2018,NA,NA
7838,SOMALIE,Shinile,-,20,16,18,25,September,2018,41.844013,9.686515
7839,SOMALIE,Erere ,-,-,13.7,15.49,23.49,September,2018,NA,NA
7840,SOMALIE,Jigjiga,-,-,-,-,-,September,2018,42.792342,9.367259
7841,SOMALIE,Kebribeya,-,11.52,-,-,25,September,2018,NA,NA
7842,SOMALIE,Dolo,-,-,13.98,-,25,September,2018,42.059257,4.179211
7843,SOMALIE,Moyale,-,15,10,-,25.98,September,2018,39.056,3.527
7844,SOMALIE,Somali Average,-,15.12,13.23,16.7,24.88,September,2018,NA,NA
7845,BENISHANGUL - GUMUZ              ,Mambook,-,6.35,6,-,25,September,2018,NA,NA
7846,BENISHANGUL - GUMUZ              ,Mender-Sebat ,-,8,-,-,26.5,September,2018,NA,NA
7847,BENISHANGUL - GUMUZ              ,Asossa,-,8,7.25,-,26,September,2018,34.53730603,10.05784932
7848,BENISHANGUL - GUMUZ              ,Bambasi,-,5.87,5.83,-,30,September,2018,34.73046863,9.751504664
7849,BENISHANGUL - GUMUZ              ,Kemashi,-,8.28,7.39,-,-,September,2018,35.85916991,9.515450626
7850,BENISHANGUL - GUMUZ              ,Agelo-meti  ,-,9.4,9.16,-,-,September,2018,35.77048443,9.640776618
7851,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,-,7.55,7.03,-,26.81,September,2018,NA,NA
7852,SNNP,Welikite,-,11.2,9.65,-,26,September,2018,37.77266735,8.27732366
7853,SNNP,Butajira,17.13,-,8.36,-,24,September,2018,38.42140499,8.173264069
7854,SNNP,Hosahna,-,-,11,-,25,September,2018,37.84747123,7.538579317
7855,SNNP,Shone,-,-,-,-,25,September,2018,37.94869425,7.134857075
7856,SNNP,Doyugena,-,-,9.81,11.36,25,September,2018,37.78333,7.33333
7857,SNNP,Alaba,-,-,-,-,25,September,2018,38.086143,7.311546
7858,SNNP,Awasa,-,-,-,-,26,September,2018,38.474819,7.058624
7859,SNNP,Hagere-Selam   ,-,-,-,-,26,September,2018,38.51921184,6.513880636
7860,SNNP,Dilla,-,-,-,-,23,September,2018,38.30745962,6.410516676
7861,SNNP,Yirega-chefie ,-,-,10,-,21.49,September,2018,38.1988827,6.16095383
7862,SNNP,Welayita sodo,-,-,10,-,27,September,2018,37.749997,6.8999964
7863,SNNP,Bodite,-,-,-,-,25,September,2018,37.89064905,7.038034865
7864,SNNP,Jinka,8.84,9.86,10.31,-,25.5,September,2018,36.56441614,5.78310286
7865,SNNP,Dimeka,-,-,-,-,26,September,2018,36.45041198,4.892522922
7866,SNNP,Masha,12,11.49,-,-,28,September,2018,35.47956686,7.741652627
7867,SNNP,Tepi,-,9,8,11,28,September,2018,35.36770327,7.320015599
7868,SNNP,Boniga,-,14,10,-,-,September,2018,36.24008346,7.388535704
7869,SNNP,Chana,-,10,10,-,26,September,2018,36.11775846,6.226550231
7870,SNNP,Arbam-minch,15.49,13,10,-,25,September,2018,37.5527474,6.024547891
7871,SNNP,Sawla,-,-,-,-,25.5,September,2018,36.87437474,6.300226567
7872,SNNP,Shewa-Bench,-,15,10,-,24,September,2018,35.166666,6.916663
7873,SNNP,Mizan-Teferi ,-,10,10,-,28,September,2018,35.41120174,6.883477024
7874,SNNP,Deri,-,-,8.69,-,28,September,2018,36.28577951,7.384839762
7875,SNNP,Amaro-Kele ,-,-,9.58,-,24,September,2018,38.03333333,6.083333333
7876,SNNP,Soyama,-,8.99,9.59,-,26,September,2018,37.88333333,5.7
7877,SNNP,Karate,-,10.17,7.61,-,28,September,2018,37.48333333,5.25
7878,SNNP,Gidola,-,8.72,6.43,-,24,September,2018,37.34772952,5.647078098
7879,SNNP,Tercha,-,12.49,7.48,-,20,September,2018,37.175334,7.146295
7880,SNNP,Besite-chere,-,-,11.56,-,20,September,2018,NA,NA
7881,SNNP,Lasoka,-,-,6.27,-,25.5,September,2018,36.60777815,6.30774507
7882,SNNP,Amaya,-,9.29,7.6,-,24.98,September,2018,36.68000727,7.105541206
7883,SNNP,SNNPR AVERAGE,12.95,10.79,9.07,11.18,25.08,September,2018,NA,NA
7884,GAMBELLA,Gambella,-,10.49,-,-,30,September,2018,34.58547076,8.249396585
7885,GAMBELLA,Shebo-Kire,-,7.9,7.49,-,28.5,September,2018,NA,NA
7886,GAMBELLA,Meti,-,15,10,-,27,September,2018,35.31666667,7.233333333
7887,GAMBELLA,GAMBELLA-AVERAGE,-,10.75,8.65,-,28.47,September,2018,NA,NA
7888,GAMBELLA,HARARI TOWN,10.49,13.63,11.4,12.49,23.71,September,2018,42.11815,9.31387
7889,DIREDAWA,Dire Dawa Average,-,15.55,12.67,-,24,September,2018,NA,NA
7890,DIREDAWA,Country level Average,13.87,12.04,10.16,13.73,25.68,September,2018,NA,NA
7891,ADDIS   ABABA ,Merkato,15,15,-,-,25,September,2018,38.73666372,9.0249999
7892,ADDIS   ABABA ,Kera,18.97,18.49,14.49,-,25,September,2018,38.75189,8.98395
7893,ADDIS   ABABA ,Zenebe work,16.97,-,14,-,25.5,September,2018,38.7078,8.98711
7894,ADDIS   ABABA ,Gergi,18.97,18.97,16,-,23.92,September,2018,38.80949,8.99538
7895,ADDIS   ABABA ,Saris,19.49,19.49,13,-,25,September,2018,38.76341,8.95198
7896,ADDIS   ABABA ,Kotebe,19.9,20.98,15,-,22,September,2018,38.83985,9.03713
7897,ADDIS   ABABA ,Ferensay Legasion,18,-,-,-,25,September,2018,38.77373,9.05919
7898,ADDIS   ABABA ,Shola (yeka),17.49,18.97,18,-,24.49,September,2018,38.79539,9.02504
7899,ADDIS   ABABA ,Asko,15.49,15.49,10.95,-,27,September,2018,38.692267,9.065301
7900,ADDIS   ABABA ,Addisu-Gebeya,15,14.49,11.49,-,26,September,2018,38.73727,9.05959
7901,ADDIS   ABABA ,Efoyita Gebeya,17.49,17.49,11.49,-,25,September,2018,NA,NA
7902,ADDIS   ABABA ,Akaki,17,18.49,12,-,24.49,September,2018,38.789162,8.895831
7903,ADDIS   ABABA ,Addis Ababa Average,17.4,17.67,13.48,-,24.84,September,2018,NA,NA
7904,TIGRAY,"Enda Silase	",10.85,11.82,9.1,-,28,October,2018,38.27211005,14.08944251
7905,TIGRAY,Endabaguna,-,14.91,-,-,28,October,2018,38.19317204,13.97860867
7906,TIGRAY,"	Adwa",-,-,4.75,-,28,October,2018,38.88818805,14.14845458
7907,TIGRAY,"	Axum",13.59,16.2,-,-,28,October,2018,38.71879888,14.11130791
7908,TIGRAY,"	Adigrat",-,-,-,-,28,October,2018,39.46033457,14.26667752
7909,TIGRAY,"	Wukiro",-,-,-,-,28.98,October,2018,39.599747,13.796083
7910,TIGRAY, Maichew,12.64,12.72,-,-,27,October,2018,39.541533,12.78792086
7911,TIGRAY,"	Mekelle",12,14.49,-,-,30,October,2018,39.47221911,13.48719005
7912,TIGRAY,"	Tigray Average	",12.23,13.94,6.57,-,28.24,October,2018,NA,NA
7913,AFAR,Ayisaeta,15,15,15,-,24,October,2018,41.43333,11.56667
7914,AFAR, Dubti ,14,15.49,-,-,25,October,2018,41.082,11.73292
7915,AFAR, Melka Werers,-,12.49,9.49,-,24.49,October,2018,40.18154914,9.340880502
7916,AFAR, AwashSabat Killo ,14.75,16,12,-,25,October,2018,8.983333333,40.16666667
7917,AFAR,Afar Average,14.58,14.68,11.95,-,24.62,October,2018,NA,NA
7918,AMHARA,Chuahit ,11.5,9,11.5,-,28.98,October,2018,39.311961,10.643157
7919,AMHARA,Gondar ,12.25,13,11,-,27,October,2018,37.46149667,12.59878688
7920,AMHARA,Esete,-,-,-,-,28,October,2018,37.88657423,10.92298692
7921,AMHARA,Debre-Tabor    ,-,-,-,-,24.49,October,2018,38.00833967,11.84769551
7922,AMHARA,Kobo,9.76,13.91,9.61,-,26,October,2018,39.63127424,12.16406542
7923,AMHARA,Weldiya     ,10.92,13.77,-,-,26.98,October,2018,39.6014117,11.82360232
7924,AMHARA,Kombolcha,14.27,-,-,-,26.5,October,2018,39.73724188,11.07807805
7925,AMHARA,Dessie,10.77,9.76,-,-,25.5,October,2018,39.63548793,11.11703902
7926,AMHARA,Shewa- Robit  ,10.75,9.94,-,-,25,October,2018,39.90269733,10.00580856
7927,AMHARA,Debre-Birhan,15.5,16,8,-,25.5,October,2018,39.52890047,9.67650294
7928,AMHARA,Mota ,17.86,14.29,9.53,-,28,October,2018,37.8807432,11.07475582
7929,AMHARA,Debre- markos,-,-,-,-,27,October,2018,37.72636868,10.33641293
7930,AMHARA,Dembecha,-,-,-,-,25.5,October,2018,37.48251554,10.56669266
7931,AMHARA,Bahir-Dar,-,-,-,-,26,October,2018,37.3815488,11.58416449
7932,AMHARA,Sekota,11.53,13.4,10.44,-,30,October,2018,39.03355257,12.62479803
7933,AMHARA,Amde work,-,15.54,11.43,-,27.5,October,2018,38.85815043,12.45920199
7934,AMHARA,Danigla,-,10.06,-,-,27.5,October,2018,36.83153176,11.25223153
7935,AMHARA,Chagni ,-,-,-,-,25.5,October,2018,36.50793596,10.95196565
7936,AMHARA,Kemise ,12.98,12.46,-,-,30,October,2018,39.85696873,10.71374234
7937,AMHARA,Bati ,12.37,15.22,-,-,25,October,2018,40.0181327,11.19153266
7938,AMHARA,Amhara Average,12.36,12.58,10.14,-,26.75,October,2018,NA,NA
7939,OROMIYA,Ghimbi,-,8.8,-,-,28,October,2018,35.83291974,9.163103789
7940,OROMIYA,Dembi-Dolo,-,6,6,-,27.5,October,2018,34.79748694,8.530219501
7941,OROMIYA,Shambu,-,-,-,-,27.5,October,2018,37.09431432,9.569809208
7942,OROMIYA,Nekemte,-,8,7,-,28,October,2018,36.54851971,9.09042469
